tree,total_branch_length,Nigeria,Nigeria_random,Cameroon,Cameroon_random,Democratic Republic of the Congo,Democratic Republic of the Congo_random,Uganda,Uganda_random,Zambia,Zambia_random,Malawi,Malawi_random,Mozambique,Mozambique_random
2595,0.0019047670775099654,9.392938707235353e-05,7.409742110996544e-05,1.9625893636108583e-05,1.1544158073485342e-05,0.00010365350729360599,9.409270458154658e-05,6.381587479817926e-05,2.5673954018061093e-05,5.6181715220224825e-05,8.437696524620018e-05,2.5711682122039285e-05,3.804980331692715e-05,1.9008854443600988e-05,1.3635602865623214e-05
2596,0.0018832057819509888,0.00010116622001987989,6.855248366362753e-05,1.820078959499324e-05,1.2208241155663895e-05,0.00010049568186140732,0.00011951262519690792,7.068883248048576e-05,2.4483145356983668e-05,4.9163239012597545e-05,0.00013789929703910265,2.612028242482173e-05,3.9111391839573685e-05,1.7488517722069824e-05,1.963091182324091e-05
2597,0.0019322144848280356,9.42098704585293e-05,4.8326426112511606e-05,1.6643820897758836e-05,1.5671947431889974e-05,0.00010051165526330516,0.0001011378239136715,7.224708562027335e-05,2.273501783612718e-05,4.893517749704349e-05,0.00011062651288283208,2.829158350607479e-05,2.498923600959468e-05,1.727779953615929e-05,2.8980230805962515e-05
2598,0.0019057100406027084,9.645277197385541e-05,5.199921508688087e-05,1.6472248851905893e-05,1.1971342539005784e-05,0.00010058491661138111,0.00010811112417468045,6.916515434235914e-05,1.3127871278109703e-05,5.373482566927508e-05,0.0001034942465256111,2.6368043953768714e-05,2.048565644794504e-05,1.711968488992267e-05,1.548562936249439e-05
2599,0.001935762063124181,0.00010939470574982736,7.098599761721234e-05,1.8630288308962156e-05,2.4312664367360896e-05,0.00010710549080753494,0.00013172265478990364,7.147072155622766e-05,2.8017199744010367e-05,5.391798235342875e-05,0.00010410798050491206,2.8584954287076995e-05,2.8959022800014757e-05,1.8504822232218426e-05,1.4274805472341487e-05
2600,0.0019004559959320772,9.955392490456011e-05,6.0790141060690925e-05,1.8939710278995927e-05,2.027218054632485e-05,0.00010268724567735299,0.00011777055475447706,6.367647271790402e-05,2.868593184154086e-05,5.702097683842511e-05,0.00012518132870364702,2.771286779582418e-05,3.5053323144499824e-05,1.973091582846507e-05,1.6428990094907508e-05
2601,0.0019124107017006245,9.788287791632024e-05,6.290408974704087e-05,2.235963961520933e-05,1.7301706930499764e-05,0.00010082450176177472,8.382772648744732e-05,6.846591715024006e-05,3.3766741235024926e-05,5.693530048697269e-05,0.00011644081703227841,2.4321508144147744e-05,3.881703311979555e-05,1.8728633275831704e-05,1.2675846910703645e-05
2602,0.0019226502795992176,0.00010108822252308139,7.52910255258192e-05,1.7578817276505884e-05,1.9621711463060822e-05,0.00010060328602628154,0.00013017240152995318,6.168218126435289e-05,2.2158922620454848e-05,5.523456077715424e-05,0.00012792782418200618,2.6847501354503684e-05,2.2164832174212216e-05,1.8715255450096717e-05,2.570805910044431e-05
2603,0.001928945310586341,9.846828564643575e-05,6.205891454472796e-05,1.9244732650112312e-05,9.615235280765501e-06,9.828318080618839e-05,9.278287035977125e-05,6.261493811291971e-05,1.8617000122332335e-05,4.9716318229389884e-05,0.00011091658273309764,2.638221950766219e-05,3.92263756938383e-05,1.9522010621281314e-05,2.041956100272478e-05
2604,0.0019132466841637818,9.711680877973433e-05,6.678423702759532e-05,1.7233578781277207e-05,1.4819768056760453e-05,9.753137664126037e-05,9.154283001432204e-05,6.656030147502725e-05,2.312746702574876e-05,4.5897860840247e-05,0.00011610769544101972,2.6913325211180188e-05,3.41146820322818e-05,1.7704117256447504e-05,9.598067303186446e-06
2605,0.0018812581912348307,9.153077064912377e-05,7.497086702274152e-05,1.6062240144962357e-05,1.3201712351743142e-05,0.00011131025258631936,0.00011035912719710656,6.846160349066772e-05,1.8061738931362484e-05,5.18750237158026e-05,0.00010347298946297235,2.759620968425646e-05,2.3417595392981848e-05,1.6992197879797362e-05,2.7720939615671686e-05
2606,0.0018480793942222428,9.826145044473586e-05,5.78407762582985e-05,2.1397748062149807e-05,2.4216397097699422e-05,0.0001016688709609137,0.00012755710182534453,6.422043528098035e-05,1.4656808928223929e-05,5.26128945194178e-05,0.00012320152567287966,2.6431656047676624e-05,3.3735389179311405e-05,1.594652722221139e-05,8.99929033042657e-06
2607,0.0018892649360898375,0.00010611125074364838,7.290308508779817e-05,1.710692943276298e-05,2.0931982088859095e-05,0.00010178196981329934,9.800551466035597e-05,6.489723986791282e-05,2.1419737739240092e-05,5.42410448814085e-05,0.00010299320301753812,2.7303619203216268e-05,2.8981532598188397e-05,1.492955235795181e-05,1.5613634028808446e-05
2608,0.0019222848083843538,0.00010524100951246076,9.981538624362287e-05,1.8708783548487687e-05,7.711269108092453e-06,9.532817135441741e-05,8.821707135139335e-05,6.768154225985615e-05,1.4269766837360235e-05,5.290579067809744e-05,0.00010720605546886137,2.67165688643278e-05,3.198853649363461e-05,1.652937451488974e-05,1.2776340216808001e-05
2609,0.0019141922849588106,0.00010069058613171094,6.0002849312177416e-05,2.037975812415162e-05,2.0259028008077747e-05,0.0001067273681033998,9.778775157523716e-05,6.518539187477476e-05,2.4725027660445296e-05,5.665277361814342e-05,0.00012547093910012506,2.4666348619416982e-05,4.159061882145804e-05,1.736028724722352e-05,3.174275597045222e-05
2610,0.0019343466221631404,0.00010967959834570274,5.518336616983175e-05,2.045537908534575e-05,1.5306322055920214e-05,0.00010277839990627626,0.0001129420103261787,6.030715141994137e-05,1.3853013270476817e-05,5.527301162478403e-05,0.00012352933331537122,2.6352256181616605e-05,5.227209102140603e-05,2.196297527802386e-05,3.062340401918011e-05
2611,0.0019013099541063817,9.930437750683041e-05,7.485522930269421e-05,1.423380949067631e-05,1.4106279890751259e-05,0.000102744641405155,9.605063429152976e-05,6.780720572141909e-05,3.7711915158064515e-05,5.469151384093914e-05,0.00011613031173329943,2.8139726651551372e-05,5.6154390669277843e-05,2.196101613569459e-05,1.9697931101469958e-05
2612,0.0018869295552235994,0.00010217149578162807,3.989194211051939e-05,1.597607900014975e-05,1.0987517296076046e-05,9.7789901640712e-05,0.0001235771984856057,6.404827189700852e-05,2.139500531697972e-05,5.0374796739800385e-05,0.0001268300511397568,2.7904101407228788e-05,3.988887106908001e-05,1.7236476712235993e-05,1.230078688646964e-05
2613,0.001974796830606488,0.00010464967287598503,7.011936622520619e-05,1.9447733357444777e-05,7.929389345021336e-06,0.00010553610720379276,0.00011062001227614112,6.007520714895829e-05,1.596881692320475e-05,5.739578015463752e-05,0.00010353849440594655,2.629759752979235e-05,3.724758838337676e-05,1.816520384885327e-05,2.208670111473977e-05
2614,0.0018928934485411292,9.997748897552089e-05,4.9003231587218306e-05,1.7677556326286268e-05,1.1589709609628003e-05,0.00010495881936218427,9.342166324100573e-05,5.761849147886775e-05,3.205843827606839e-05,5.735730030423424e-05,0.00011308605384637905,2.2404924307366713e-05,2.3345868857875974e-05,2.223474381447387e-05,3.864255377693249e-05
2615,0.001962979905554803,9.825036208960789e-05,5.766668765709235e-05,1.7611465632504184e-05,7.872474494562479e-06,0.00010526146647704595,9.894919185703122e-05,6.543181787504408e-05,1.2580999391984633e-05,5.324181695195128e-05,0.00012988701272994402,2.5972135203083512e-05,6.081031451429363e-05,2.6288445664175014e-05,1.3532728151140856e-05
2616,0.0019345472024750565,0.00010322649776872066,3.822355973738924e-05,2.0189344418067084e-05,1.2886985653819344e-05,0.00010494461448948755,0.00011216493672549436,6.630105643910117e-05,1.85920310365299e-05,5.310445722630326e-05,0.00011585424227680114,2.9189622007526426e-05,3.541410486233355e-05,2.2296856129723095e-05,1.0691265690264884e-05
2617,0.001902718851108026,0.00010183845037680479,4.976268567615286e-05,1.6932777763111178e-05,1.2320653476605853e-05,0.0001031570099152045,7.710779834235477e-05,5.9274460325172296e-05,1.717042134663678e-05,4.804191890778143e-05,0.00010447960405180184,2.958689825878556e-05,4.434084983829297e-05,1.598632296501666e-05,1.808698169332391e-05
2618,0.0018857302529961565,9.596967991356469e-05,6.195646584609559e-05,1.561571776305566e-05,9.585037704119012e-06,0.00010077524336270217,8.780915377240486e-05,6.324968209388076e-05,2.0954369213634604e-05,4.793595769962992e-05,0.00011080072771067935,2.855919690316613e-05,2.7202403866055658e-05,1.8722459072398464e-05,1.8771735224721057e-05
2619,0.0018874473121056482,9.982140093112526e-05,6.111917468417565e-05,1.6141658945855245e-05,8.008457237275056e-06,0.00010787409353860957,9.097448692364286e-05,6.110612141606775e-05,3.2204696202055294e-05,5.566981023587443e-05,9.086198956825527e-05,2.8549923866348116e-05,3.575733134314821e-05,1.622365230652856e-05,1.971443509806185e-05
2620,0.0018881101260484116,9.265042676511598e-05,7.333043787770255e-05,1.623209304972193e-05,1.4830238553326146e-05,0.00010213102453570343,8.118587411145564e-05,6.871275239907063e-05,2.6897240645015318e-05,5.233658186039802e-05,9.489329109513777e-05,3.04192393388717e-05,3.749430522190429e-05,1.9053589697185826e-05,1.2559528039379677e-05
2621,0.0019197328040525127,0.00010131093302012477,5.357232778269378e-05,1.8244910748517777e-05,1.1077169484200074e-05,0.00010462698014343692,0.00011200572583146599,6.461392606017628e-05,1.7920608369739613e-05,5.5827081199111934e-05,0.00011600681450686656,2.944178879426022e-05,2.5001229112067615e-05,2.007843646271209e-05,1.7292838072341908e-05
2622,0.001904188782742523,9.89321358344209e-05,4.636309129506721e-05,1.888223516892818e-05,1.002908332943509e-05,9.821948822097588e-05,9.013998581799227e-05,6.283316063390157e-05,1.2299545191328184e-05,5.1232224867451496e-05,9.073651933349364e-05,2.9140110467425987e-05,3.859857943389099e-05,2.2014381622380936e-05,1.2794618216759686e-05
2623,0.001886843927409646,0.000100032194273964,6.336529640497881e-05,1.94443115060154e-05,1.960574948942583e-05,0.00010115356314357353,9.331396315334379e-05,6.189800867346419e-05,1.5731221203457192e-05,5.338653033999576e-05,0.00010821161540141514,2.9990958909319274e-05,3.6344290059614134e-05,2.0837726225496952e-05,2.3978299859183077e-05
2624,0.0019169127506315524,0.00010302993001602202,6.282973640240296e-05,1.9295016414299943e-05,1.2003658991186286e-05,9.901576504366279e-05,0.00010323766301738703,6.525019180838492e-05,1.9684966556538647e-05,4.977881090582805e-05,9.189211966008663e-05,2.4899354617373545e-05,3.0409248341163727e-05,2.3382319983968752e-05,8.213324353079521e-06
2625,0.001880631373999707,0.00010416261286794637,6.549028280596427e-05,1.7076437500775825e-05,1.9090463457277366e-05,9.542352179946938e-05,9.377255933848915e-05,6.257441647604107e-05,1.4910113697373705e-05,4.889285334498607e-05,0.00010396195421045248,2.4641153653368183e-05,5.1917037387806024e-05,2.2775646980881465e-05,2.163825655395737e-05
2626,0.0019076224827074563,0.00010143101310069124,7.002179131958318e-05,1.889391274789709e-05,1.1782646830926172e-05,0.00010589784701896384,0.00012729919956151053,7.105265661910571e-05,1.8800655393575155e-05,5.413078242059088e-05,0.00011129918805471918,2.5747382621885357e-05,2.7986742692169076e-05,1.7952083267932378e-05,2.5383636238334503e-05
2627,0.001888680809763373,0.0001013389755270197,5.370416216353988e-05,1.6623641843994518e-05,1.5926052016451784e-05,0.00010029184672143599,9.725599957919684e-05,6.506600569580767e-05,1.776393073479681e-05,5.417712404144734e-05,0.00011677082711261471,2.6861140384856286e-05,3.6164773753528034e-05,1.9660759290936886e-05,2.2663532141624842e-05
2628,0.0019048120313553973,9.705682250825236e-05,7.981244618943594e-05,1.9231271091817376e-05,5.941703208520903e-06,0.00010594415774045217,9.689307307767089e-05,6.73227196934282e-05,2.2716794813434568e-05,5.2125864724518424e-05,0.00012029897369977664,2.5091137948693573e-05,2.690132663176587e-05,1.8973628232061678e-05,1.5097086702737595e-05
2629,0.0019351332593687634,0.0001080874230927095,7.595786766717095e-05,1.5642552168667083e-05,8.431301960676232e-06,0.00010387418033778626,0.000118043302647926,7.02921649389527e-05,1.7204447734810212e-05,5.165799217201738e-05,0.00012660085826191243,2.6452572123502596e-05,3.2436682688666285e-05,2.2807716450987635e-05,7.67580683605669e-06
2630,0.0019003022505022526,0.00010583616693435804,6.786287510862936e-05,1.8262285254814787e-05,1.257496378677652e-05,0.00010588190685472862,0.00010943780560578606,6.057512698006968e-05,1.5263323443647468e-05,5.07898016133461e-05,0.00010927284282799456,2.9145747414200795e-05,3.1169966132232755e-05,1.8897266068712126e-05,1.1191007926773409e-05
2631,0.0018956324550285426,0.00010475050907666908,4.8459151461576616e-05,1.9281022949741832e-05,5.2542778183613074e-06,0.00010500052510070907,0.0001124585832735516,6.304197859422541e-05,3.435835649434312e-05,5.0707513522663724e-05,0.00011471767944265651,2.942014884816692e-05,2.733167494918618e-05,2.1600143752628165e-05,3.113222426873847e-05
2632,0.001883658059089392,0.0001077317323763408,8.306546701774805e-05,1.772879461034698e-05,5.084748357193089e-06,0.00010907971165526813,0.00011678074425973926,5.9393841772891224e-05,2.070674011721719e-05,4.732039048867438e-05,0.00011443933708255071,2.6846624530153795e-05,3.853094954749635e-05,1.8117201489429094e-05,1.3143434594145575e-05
2633,0.0018799854508204615,0.00010251673614451945,5.099316226322092e-05,1.9039672808167894e-05,2.1380255082205238e-05,0.00010147282690194494,0.0001129497997998097,6.621628911839678e-05,2.1711806838389715e-05,5.474541234280826e-05,0.0001080515987696277,2.437865097712098e-05,3.8259571297537395e-05,1.806612480643576e-05,1.4756563043647397e-05
2634,0.001893141852205391,0.00010314414782157584,5.589575958713498e-05,1.8599054803606968e-05,1.095544126395202e-05,0.00010377623785521282,9.080170569978783e-05,5.972646353279241e-05,1.848510632798065e-05,5.051941018174378e-05,0.00013788741629950502,2.626499034580278e-05,4.874589004270186e-05,2.0573929231261674e-05,1.7363642371723796e-05
2635,0.0019032139401622405,9.529025150245302e-05,4.215265367583194e-05,1.9482184489278374e-05,1.8960623122105938e-05,0.00010245239655155662,9.335642207671945e-05,6.271813135410838e-05,1.2695150439573626e-05,4.9447387065566653e-05,0.000134428842006519,2.609697393132944e-05,3.062311965912291e-05,1.82706128492732e-05,2.5836638491128026e-05
2636,0.0019154368779068034,0.00010300812059106722,7.271819905727873e-05,1.8170341609170934e-05,1.291477066473379e-05,0.00010524671454042686,8.541624479297717e-05,6.491027795396676e-05,1.1306272594621561e-05,4.906775714630558e-05,9.538071787983755e-05,2.5499453298306234e-05,2.3292469134630943e-05,1.7257687419648888e-05,1.4483873328584177e-05
2637,0.0019092424254385453,0.00010124871045975804,6.896983924766019e-05,1.7704982100729197e-05,2.2780486117692997e-05,9.586608751795925e-05,0.00013599894939336082,6.346780651457344e-05,2.7695974475338636e-05,4.6035590132642665e-05,8.556678298062524e-05,2.3030132429506002e-05,1.8155083271639318e-05,1.7913586318198463e-05,2.6063988092337766e-05
2638,0.0018969128650244299,9.83689545495511e-05,8.755936030914826e-05,2.1096647787307698e-05,1.4735462395218998e-05,0.00010422231740779856,9.723255591839492e-05,6.922410341367313e-05,2.5854272240434257e-05,5.00861674402513e-05,0.00010824282338178543,2.345092892899834e-05,4.0922110242162715e-05,1.8718849641606236e-05,1.269498614329392e-05
2639,0.0019030318267724477,9.58767755648805e-05,5.178455122343368e-05,1.7506519753510445e-05,1.0800442319500083e-05,9.920605260184054e-05,0.0001225110856419272,7.03392543524202e-05,1.4882684825434124e-05,5.372958869754793e-05,0.000110512891640327,2.5869874189075708e-05,2.0334571018749102e-05,1.9552727358405214e-05,2.7711664331444164e-05
2640,0.0018984213516827484,0.00011097812700992327,5.556143943282019e-05,1.4543017310682076e-05,1.4647515262969672e-05,0.00010107188327315719,7.049327019285206e-05,6.465051128846759e-05,1.1367649606489668e-05,4.837928772404498e-05,0.00011326930006889664,2.823321142865487e-05,3.053819681644865e-05,2.3087851554238993e-05,1.897942975253382e-05
2641,0.0019172267287366493,9.304523768983173e-05,4.250327816974803e-05,1.621481619953598e-05,1.0899219929653026e-05,9.798012509499134e-05,8.458246600011733e-05,6.629513119753077e-05,1.5481079326937078e-05,5.1983344685088e-05,0.00013322928338049345,2.7501251259278228e-05,3.102555582829578e-05,1.80947030437484e-05,1.8040620388068808e-05
2642,0.0018838979091525209,0.00010305442323011935,7.822698117359423e-05,1.6083578733604078e-05,1.5363037913274525e-05,9.702001484562057e-05,0.00012215346874397187,6.427052909856938e-05,1.6896761293822872e-05,5.1144207154862203e-05,0.00010674093261320468,2.4523973574985206e-05,3.793928211059234e-05,1.8150479900620308e-05,1.2172776935458207e-05
2643,0.0019089618437227373,0.00010117551630450979,7.203106441026376e-05,1.5444917363156233e-05,1.1029864442894726e-05,9.46026999013097e-05,0.00010933507516886973,6.374955712005852e-05,2.0626686961049395e-05,5.332974528716658e-05,0.00010037462375652958,2.602863448603553e-05,2.7171799746371003e-05,1.9777389705626612e-05,1.4184299281429268e-05
2644,0.001929130013862679,8.940652067886026e-05,5.776623165736007e-05,1.5321346886672596e-05,6.741880176654429e-06,0.00011064313650960495,0.00013227680998164552,6.954692333504316e-05,2.437088920122666e-05,5.398874051313783e-05,0.00012135139458616497,2.8565400599533724e-05,4.158451360309267e-05,1.9296586294452684e-05,3.420797008010161e-05
